"Date";"ProductName";"StockEOD";"DeliveryFromProduction";"Rejection";"StartupLoss";"Obsoletes";"InBackorder"
"2019-01-29";"Fressie Orange/Mango PET";58846;0;0;0;0;0
"2019-01-29";"Fressie Orange/Mango+C 1L";99550;0;0;0;0;0
"2019-01-30";"Fressie Orange 1 liter";614864;0;0;0;0;0
"2019-01-30";"Fressie Orange/Mango 1 liter";13786;0;0;0;0;0
"2019-01-30";"Fressie Orange/C-power PET";38584;0;0;0;0;0
"2019-01-30";"Fressie Orange PET";469901;0;0;0;0;0
"2019-01-30";"Fressie Orange/Mango PET";161090;117577;0;933;0;0
"2019-01-30";"Fressie Orange/Mango+C 1L";186695;93425;0;280;0;0
"2019-01-31";"Fressie Orange 1 liter";614864;0;0;0;0;0
"2019-01-31";"Fressie Orange/Mango 1 liter";13786;0;0;0;0;0
"2019-01-31";"Fressie Orange/C-power P";38584;0;0;0;0;0
"2019-01-31";"Fressie Orange P";449741;0;0;0;0;0
"2019-01-31";"Fressie Orange/Mango P";161090;0;0;0;0;0
"2019-01-31";"Fressie Orange/Mango+C 1L";186695;0;0;0;0;0
"2019-02-01";"Fressie Orange 1 liter";589064;0;0;0;0;0
"2019-02-01";"Fressie Orange/Mango 1 liter";13786;0;0;0;0;0
"2019-02-01";"Fressie Orange/C-power PET";32824;0;0;0;0;0
"2019-02-01";"Fressie Orange PET";403034;0;0;0;46707;0
"2019-02-01";"Fressie Orange/Mango PET";161090;0;0;0;0;0
"2019-02-01";"Fressie Orange/Mango+C 1L";186695;0;0;0;0;0
"2019-02-04";"Fressie Orange 1 liter";542480;0;0;0;15984;0
"2019-02-04";"Fressie Orange/Mango 1 liter";9586;0;0;0;0;0
"2019-02-04";"Fressie Orange/C-power PET";32824;0;0;0;0;0
"2019-02-04";"Fressie Orange PET";403034;0;0;0;0;0
"2019-02-04";"Fressie Orange/Mango PET";152450;0;0;0;0;0
"2019-02-04";"Fressie Orange/Mango+C 1L";180695;0;0;0;0;0
"2019-02-05";"Fressie Orange 1 liter";542480;0;0;0;0;0
"2019-02-05";"Fressie Orange/Mango 1 liter";1186;0;0;0;0;0
"2019-02-05";"Fressie Orange/C-power PET";29944;0;0;0;0;0
"2019-02-05";"Fressie Orange PET";961639;660339;0;933;0;0
"2019-02-05";"Fressie Orange/Mango PET";152450;0;0;0;0;0
"2019-02-05";"Fressie Orange/Mango+C 1L";164495;0;0;0;0;0
"2019-02-06";"Fressie Orange 1 liter";542480;0;0;0;0;0
"2019-02-06";"Fressie Orange/Mango 1 liter";1186;0;0;0;0;0
"2019-02-06";"Fressie Orange/C-power PET";27064;0;0;0;0;0
"2019-02-06";"Fressie Orange PET";941479;0;0;0;0;0
"2019-02-06";"Fressie Orange/Mango PET";152450;0;0;0;0;0
"2019-02-06";"Fressie Orange/Mango+C 1L";164495;0;0;0;0;0
"2019-02-07";"Fressie Orange 1 liter";504680;0;0;0;0;0
"2019-02-07";"Fressie Orange/Mango 1 liter";1186;0;0;0;0;0
"2019-02-07";"Fressie Orange/C-power PET";27064;0;0;0;0;0
"2019-02-07";"Fressie Orange PET";941479;0;0;0;0;0
"2019-02-07";"Fressie Orange/Mango PET";152450;0;0;0;0;0
"2019-02-07";"Fressie Orange/Mango+C 1L";145895;0;0;0;0;0
"2019-02-08";"Fressie Orange 1 liter";1031879;527479;0;280;0;0
"2019-02-08";"Fressie Orange/Mango 1 liter";1186;0;0;0;0;0
"2019-02-08";"Fressie Orange/C-power PET";27064;0;0;0;0;0
"2019-02-08";"Fressie Orange PET";941479;0;0;0;0;0
"2019-02-08";"Fressie Orange/Mango PET";129410;0;0;0;0;0
"2019-02-08";"Fressie Orange/Mango+C 1L";145895;0;0;0;0;0
"2019-02-11";"Fressie Orange 1 liter";989879;0;0;0;0;0
"2019-02-11";"Fressie Orange/Mango 1 liter";0;0;0;0;0;0
"2019-02-11";"Fressie Orange/C-power PET";24184;0;0;0;0;0
"2019-02-11";"Fressie Orange PET";941479;0;0;0;0;0
"2019-02-11";"Fressie Orange/Mango PET";129410;0;0;0;0;0
"2019-02-11";"Fressie Orange/Mango+C 1L";145895;0;0;0;0;0
"2019-02-12";"Fressie Orange 1 liter";963479;0;0;0;0;0
"2019-02-12";"Fressie Orange/Mango 1 liter";0;0;0;0;0;614
"2019-02-12";"Fressie Orange/C-power PET";21304;0;0;0;0;0
"2019-02-12";"Fressie Orange PET";918439;0;0;0;0;0
"2019-02-12";"Fressie Orange/Mango PET";129410;0;0;0;0;0
"2019-02-12";"Fressie Orange/Mango+C 1L";145895;0;0;0;0;0
"2019-02-13";"Fressie Orange 1 liter";963479;0;0;0;0;0
"2019-02-13";"Fressie Orange/Mango 1 liter";27778;28672;0;280;0;614
"2019-02-13";"Fressie Orange/C-power PET";18424;0;0;0;0;0
"2019-02-13";"Fressie Orange PET";869479;0;0;0;0;0
"2019-02-13";"Fressie Orange/Mango PET";129410;0;0;0;0;0
"2019-02-13";"Fressie Orange/Mango+C 1L";130895;0;0;0;0;0
"2019-02-14";"Fressie Orange 1 liter";883079;0;0;0;0;0
"2019-02-14";"Fressie Orange/Mango 1 liter";27778;0;0;0;0;0
"2019-02-14";"Fressie Orange/C-power PET";18424;0;0;0;0;0
"2019-02-14";"Fressie Orange PET";829159;0;0;0;0;0
"2019-02-14";"Fressie Orange/Mango PET";129410;0;0;0;0;0
"2019-02-14";"Fressie Orange/Mango+C 1L";116495;0;0;0;0;0
"2019-02-15";"Fressie Orange 1 liter";883079;0;0;0;0;0
"2019-02-15";"Fressie Orange/Mango 1 liter";27778;0;0;0;0;0
"2019-02-15";"Fressie Orange/C-power PET";18424;0;0;0;0;0
"2019-02-15";"Fressie Orange PET";829159;0;0;0;0;0
"2019-02-15";"Fressie Orange/Mango PET";129410;0;0;0;0;0
"2019-02-15";"Fressie Orange/Mango+C 1L";103895;0;0;0;0;0
"2019-02-18";"Fressie Orange 1 liter";830879;0;0;0;0;0
"2019-02-18";"Fressie Orange/Mango 1 liter";24178;0;0;0;0;0
"2019-02-18";"Fressie Orange/C-power PET";55104;37614;0;933;0;0
"2019-02-18";"Fressie Orange PET";797479;0;0;0;0;0
"2019-02-18";"Fressie Orange/Mango PET";129410;0;0;0;0;0
"2019-02-18";"Fressie Orange/Mango+C 1L";77545;0;0;0;10750;0
"2019-02-19";"Fressie 0range 1 liter";830879;0;0;0;0;0
"2019-02-19";"Fressie 0range/Mango 1 liter";24178;0;0;0;0;0
"2019-02-19";"Fressie 0range/C-power PET";52224;0;0;0;0;0
"2019-02-19";"Fressie 0range PET";771559;0;0;0;0;0
"2019-02-19";"Fressie 0range/Mango PET";242274;113798;0;933;0;0
"2019-02-19";"Fressie 0range/Mango+C 1L";77545;0;0;0;0;0
"2019-02-20";"Fressie Orange 1 liter";804479;0;0;0;0;0
"2019-02-20";"Fressie Orange/Mango 1 liter";24178;0;0;0;0;0
"2019-02-20";"Fressie Orange/C-power PET";52224;0;0;0;0;0
"2019-02-20";"Fressie Orange PET";771559;0;0;0;0;0
"2019-02-20";"Fressie Orange/Mango PET";227874;0;0;0;0;0
"2019-02-20";"Fressie Orange/Mango+C 1L";77545;0;0;0;0;0
"2019-02-21";"Fressie Orange 1 liter";730679;0;0;0;0;0
"2019-02-21";"Fressie Orange/Mango 1 liter";24178;0;0;0;0;0
"2019-02-21";"Fressie Orange/C-power PET";52224;0;0;0;0;0
"2019-02-21";"Fressie Orange PET";621799;0;0;0;0;0
"2019-02-21";"Fressie Orange/Mango PET";216354;0;0;0;0;0
"2019-02-21";"Fressie Orange/Mango+C 1L";77545;0;0;0;0;0
"2019-02-22";"Fressie Orange 1 liter";694679;0;0;0;0;0
"2019-02-22";"Fressie Orange/Mango 1 liter";24178;0;0;0;0;0
"2019-02-22";"Fressie Orange/C-power PET";46464;0;0;0;0;0
"2019-02-22";"Fressie Orange PET";584359;0;0;0;0;0
"2019-02-22";"Fressie Orange/Mango PET";216354;0;0;0;0;0
"2019-02-22";"Fressie Orange/Mango+C 1L";77545;0;0;0;0;0
"2019-02-25";"Fressie Orange 1 liter";527199;0;0;0;167480;0
"2019-02-25";"Fressie Orange/Mango 1 liter";24178;0;0;0;0;0
"2019-02-25";"Fressie Orange/C-power PET";40704;0;0;0;0;0
"2019-02-25";"Fressie Orange PET";538279;0;0;0;0;0
"2019-02-25";"Fressie Orange/Mango PET";216354;0;0;0;0;0
"2019-02-25";"Fressie Orange/Mango+C 1L";112605;48540;0;280;0;0
"2019-02-26";"Fressie Orange 1 liter";480999;0;0;0;0;0
"2019-02-26";"Fressie Orange/Mango 1 liter";22378;0;0;0;0;0
"2019-02-26";"Fressie Orange/C-power PET";40704;0;0;0;0;0
"2019-02-26";"Fressie Orange PET";466279;0;0;0;0;0
"2019-02-26";"Fressie Orange/Mango PET";216354;0;0;0;0;0
"2019-02-26";"Fressie Orange/Mango+C 1L";90405;0;0;0;0;0
"2019-02-27";"Fressie Orange 1 liter";480999;0;0;0;0;0
"2019-02-27";"Fressie Orange/Mango 1 liter";22378;0;0;0;0;0
"2019-02-27";"Fressie Orange/C-power PET";37824;0;0;0;0;0
"2019-02-27";"Fressie Orange PET";466279;0;0;0;0;0
"2019-02-27";"Fressie Orange/Mango PET";204834;0;0;0;0;0
"2019-02-27";"Fressie Orange/Mango+C 1L";90405;0;0;0;0;0
"2019-02-28";"Fressie Orange 1L";450399;0;0;0;0;0
"2019-02-28";"Fressie Orange/Mango 1L";15178;0;0;0;0;0
"2019-02-28";"Fressie Orange/C-power PET";37824;0;0;0;0;0
"2019-02-28";"Fressie Orange PET";466279;0;0;0;0;0
"2019-02-28";"Fressie Orange/Mango PET";187554;0;0;0;0;0
"2019-02-28";"Fressie Orange/Mango+C 1L";90405;0;0;0;0;0
"2019-03-01";"Fressie Orange 1 liter";450399;0;0;0;0;0
"2019-03-01";"Fressie Orange/Mango 1 liter";15178;0;0;0;0;0
"2019-03-01";"Fressie Orange/C-power PET";34944;0;0;0;0;0
"2019-03-01";"Fressie Orange PET";428839;0;0;0;0;0
"2019-03-01";"Fressie Orange/Mango PET";187554;0;0;0;0;0
"2019-03-01";"Fressie Orange/Mango+C 1L";90405;0;0;0;0;0
"2019-03-04";"Fressie Orange 1 liter";802460;447141;0;280;0;0
"2019-03-04";"Fressie Orange/Mango 1 liter";15178;0;0;0;0;0
"2019-03-04";"Fressie Orange/C-power PET";34944;0;0;0;0;0
"2019-03-04";"Fressie Orange PET";744093;350747;0;933;0;0
"2019-03-04";"Fressie Orange/Mango PET";181794;0;0;0;0;0
"2019-03-04";"Fressie Orange/Mango+C 1L";57405;0;0;0;0;0
"2019-03-05";"Fressie Orange 1 liter";802460;0;0;0;0;0
"2019-03-05";"Fressie Orange/Mango 1 liter";13378;0;0;0;0;0
"2019-03-05";"Fressie Orange/C-power PET";32064;0;0;0;0;0
"2019-03-05";"Fressie Orange PET";726813;0;0;0;0;0
"2019-03-05";"Fressie Orange/Mango PET";150114;0;0;0;0;0
"2019-03-05";"Fressie Orange/Mango+C 1L";57405;0;0;0;0;0
"2019-03-06";"Fressie Orange 1 liter";777860;0;0;0;0;0
"2019-03-06";"Fressie Orange/Mango 1 liter";13378;0;0;0;0;0
"2019-03-06";"Fressie Orange/C-power PET";32064;0;0;0;0;0
"2019-03-06";"Fressie Orange PET";663453;0;0;0;0;0
"2019-03-06";"Fressie Orange/Mango PET";118434;0;0;0;0;0
"2019-03-06";"Fressie Orange/Mango+C 1L";57405;0;0;0;0;0
"2019-03-07";"Fressie Orange 1 liter";752060;0;0;0;0;0
"2019-03-07";"Fressie Orange/Mango 1 liter";13378;0;0;0;0;0
"2019-03-07";"Fressie Orange/C-power PET";32064;0;0;0;0;0
"2019-03-07";"Fressie Orange PET";663453;0;0;0;0;0
"2019-03-07";"Fressie Orange/Mango PET";115554;0;0;0;0;0
"2019-03-07";"Fressie Orange/Mango+C 1L";57405;0;0;0;0;0
"2019-03-08";"Fressie Orange 1 liter";752060;0;0;0;0;0
"2019-03-08";"Fressie Orange/Mango 1 liter";41815;28717;0;280;0;0
"2019-03-08";"Fressie Orange/C-power PET";66502;41131;0;933;0;0
"2019-03-08";"Fressie Orange PET";637533;0;0;0;0;0
"2019-03-08";"Fressie Orange/Mango PET";115554;0;0;0;0;0
"2019-03-08";"Fressie Orange/Mango+C 1L";40605;0;0;0;0;0
"2019-03-11";"Fressie Orange 1 liter";706460;0;0;0;0;0
"2019-03-11";"Fressie Orange/Mango 1 liter";41815;0;0;0;0;0
"2019-03-11";"Fressie Orange/C-power PET";60742;0;0;0;0;0
"2019-03-11";"Fressie Orange PET";637533;0;0;0;0;0
"2019-03-11";"Fressie Orange/Mango PET";112865;0;0;0;2690;0
"2019-03-11";"Fressie Orange/Mango+C 1L";40605;0;0;0;0;0
"2019-03-12";"Fressie Orange 1 liter";706460;0;0;0;0;0
"2019-03-12";"Fressie Orange/Mango 1 liter";41815;0;0;0;0;0
"2019-03-12";"Fressie Orange/C-power PET";54982;0;0;0;0;0
"2019-03-12";"Fressie Orange PET";637533;0;0;0;0;0
"2019-03-12";"Fressie Orange/Mango PET";112865;0;0;0;0;0
"2019-03-12";"Fressie Orange/Mango+C 1L";40605;0;0;0;0;0
"2019-03-13";"Fressie Orange 1 liter";706460;0;0;0;0;0
"2019-03-13";"Fressie Orange/Mango 1 liter";41815;0;0;0;0;0
"2019-03-13";"Fressie Orange/C-power PET";54982;0;0;0;0;0
"2019-03-13";"Fressie Orange PET";617373;0;0;0;0;0
"2019-03-13";"Fressie Orange/Mango PET";104225;0;0;0;0;0
"2019-03-13";"Fressie Orange/Mango+C 1L";170508;157383;8000;280;0;0
"2019-03-14";"Fressie Orange 1 liter";676460;0;0;0;0;0
"2019-03-14";"Fressie Orange/Mango 1 liter";38815;0;0;0;0;0
"2019-03-14";"Fressie Orange/C-power PET";54982;0;0;0;0;0
"2019-03-14";"Fressie Orange PET";617373;0;0;0;0;0
"2019-03-14";"Fressie Orange/Mango PET";158505;60974;0;933;0;0
"2019-03-14";"Fressie Orange/Mango+C 1L";162108;0;0;0;0;0
"2019-03-15";"Fressie Orange 1 liter";638060;0;0;0;0;0
"2019-03-15";"Fressie Orange/Mango 1 liter";36415;0;0;0;0;0
"2019-03-15";"Fressie Orange/C-power PET";54982;0;0;0;0;0
"2019-03-15";"Fressie Orange PET";315254;0;0;0;267559;0
"2019-03-15";"Fressie Orange/Mango PET";155625;0;0;0;0;0
"2019-03-15";"Fressie Orange/Mango+C 1L";139308;0;0;0;0;0
"2019-03-18";"Fressie Orange 1 liter";638060;0;0;0;0;0
"2019-03-18";"Fressie Orange/Mango 1 liter";36415;0;0;0;0;0
"2019-03-18";"Fressie Orange/C-power PET";52102;0;0;0;0;0
"2019-03-18";"Fressie Orange PET";277814;0;0;0;0;0
"2019-03-18";"Fressie Orange/Mango PET";149865;0;0;0;0;0
"2019-03-18";"Fressie Orange/Mango+C 1L";139308;0;0;0;0;0
"2019-03-19";"Fressie 0range 1 liter";638060;0;0;0;0;0
"2019-03-19";"Fressie 0range/Mango 1 liter";36415;0;0;0;0;0
"2019-03-19";"Fressie 0range/C-power PET";52102;0;0;0;0;0
"2019-03-19";"Fressie 0range PET";277814;0;0;0;0;0
"2019-03-19";"Fressie 0range/Mango PET";149865;0;0;0;0;0
"2019-03-19";"Fressie 0range/Mango+C 1L";139308;0;0;0;0;0
"2019-03-20";"Fressie Orange 1 liter";926422;562041;0;280;191199;0
"2019-03-20";"Fressie Orange/Mango 1 liter";36415;0;0;0;0;0
"2019-03-20";"Fressie Orange/C-power PET";52102;0;0;0;0;0
"2019-03-20";"Fressie Orange PET";240374;0;0;0;0;0
"2019-03-20";"Fressie Orange/Mango PET";141225;0;0;0;0;0
"2019-03-20";"Fressie Orange/Mango+C 1L";139308;0;0;0;0;0
"2019-03-21";"Fressie Orange 1 liter";868822;0;0;0;0;0
"2019-03-21";"Fressie Orange/Mango 1 liter";36415;0;0;0;0;0
"2019-03-21";"Fressie Orange/C-power PET";52102;0;0;0;0;0
"2019-03-21";"Fressie Orange PET";191414;0;0;0;0;0
"2019-03-21";"Fressie Orange/Mango PET";141225;0;0;0;0;0
"2019-03-21";"Fressie Orange/Mango+C 1L";118908;0;0;0;0;0
"2019-03-22";"Fressie Orange 1 liter";838822;0;0;0;0;0
"2019-03-22";"Fressie Orange/Mango 1 liter";30415;0;0;0;0;0
"2019-03-22";"Fressie Orange/C-power PET";52102;0;0;0;0;0
"2019-03-22";"Fressie Orange PET";191414;0;0;0;0;0
"2019-03-22";"Fressie Orange/Mango PET";135465;0;0;0;0;0
"2019-03-22";"Fressie Orange/Mango+C 1L";93108;0;0;0;0;0
"2019-03-25";"Fressie Orange 1 liter";838822;0;0;0;0;0
"2019-03-25";"Fressie Orange/Mango 1 liter";28437;0;0;0;1978;0
"2019-03-25";"Fressie Orange/C-power PET";46342;0;0;0;0;0
"2019-03-25";"Fressie Orange PET";540140;413020;0;933;0;0
"2019-03-25";"Fressie Orange/Mango PET";135465;0;0;0;0;0
"2019-03-25";"Fressie Orange/Mango+C 1L";93108;0;0;0;0;0
"2019-03-26";"Fressie Orange 1 liter";804022;0;0;0;0;0
"2019-03-26";"Fressie Orange/Mango 1 liter";28437;0;0;0;0;0
"2019-03-26";"Fressie Orange/C-power PET";40582;0;0;0;0;0
"2019-03-26";"Fressie Orange PET";488300;0;0;0;0;0
"2019-03-26";"Fressie Orange/Mango PET";135465;0;0;0;0;0
"2019-03-26";"Fressie Orange/Mango+C 1L";93108;0;0;0;0;0
"2019-03-27";"Fressie Orange 1 liter";804022;0;0;0;0;0
"2019-03-27";"Fressie Orange/Mango 1 liter";26037;0;0;0;0;0
"2019-03-27";"Fressie Orange/C-power PET";31942;0;0;0;0;0
"2019-03-27";"Fressie Orange PET";488300;0;0;0;0;0
"2019-03-27";"Fressie Orange/Mango PET";132585;0;0;0;0;0
"2019-03-27";"Fressie Orange/Mango+C 1L";76908;0;0;0;0;0
"2019-03-28";"Fressie Orange 1L";716422;0;0;0;0;0
"2019-03-28";"Fressie Orange/Mango 1L";26037;0;0;0;0;0
"2019-03-28";"Fressie Orange/C-power PET";31942;0;0;0;0;0
"2019-03-28";"Fressie Orange PET";424940;0;0;0;0;0
"2019-03-28";"Fressie Orange/Mango PET";132585;0;0;0;0;0
"2019-03-28";"Fressie Orange/Mango+C 1L";63708;0;0;0;0;0
"2019-03-29";"Fressie Orange 1 liter";716422;0;0;0;0;0
"2019-03-29";"Fressie Orange/Mango 1 liter";35455;9698;0;280;0;0
"2019-03-29";"Fressie Orange/C-power PET";31942;0;0;0;0;0
"2019-03-29";"Fressie Orange PET";399020;0;0;0;0;0
"2019-03-29";"Fressie Orange/Mango PET";57161;0;0;0;72545;0
"2019-03-29";"Fressie Orange/Mango+C 1L";63708;0;0;0;0;0
"2019-04-01";"Fressie Orange 1 liter";716422;0;0;0;0;0
"2019-04-01";"Fressie Orange/Mango 1 liter";35455;0;0;0;0;0
"2019-04-01";"Fressie Orange/C-power PET";58727;30598;0;933;0;0
"2019-04-01";"Fressie Orange PET";399020;0;0;0;0;0
"2019-04-01";"Fressie Orange/Mango PET";48521;0;0;0;0;0
"2019-04-01";"Fressie Orange/Mango+C 1L";63708;0;0;0;0;0
"2019-04-02";"Fressie Orange 1 liter";670222;0;0;0;0;0
"2019-04-02";"Fressie Orange/Mango 1 liter";35455;0;0;0;0;0
"2019-04-02";"Fressie Orange/C-power PET";58727;0;0;0;0;0
"2019-04-02";"Fressie Orange PET";309740;0;0;0;0;0
"2019-04-02";"Fressie Orange/Mango PET";48521;0;0;0;0;0
"2019-04-02";"Fressie Orange/Mango+C 1L";63708;0;0;0;0;0
"2019-04-03";"Fressie Orange 1 liter";631822;0;0;0;0;0
"2019-04-03";"Fressie Orange/Mango 1 liter";35455;0;0;0;0;0
"2019-04-03";"Fressie Orange/C-power PET";50087;0;0;0;0;0
"2019-04-03";"Fressie Orange PET";243500;0;0;0;0;0
"2019-04-03";"Fressie Orange/Mango PET";78960;31373;0;933;0;0
"2019-04-03";"Fressie Orange/Mango+C 1L";33708;0;0;0;0;0
"2019-04-04";"Fressie Orange 1 liter";631822;0;0;0;0;0
"2019-04-04";"Fressie Orange/Mango 1 liter";35455;0;0;0;0;0
"2019-04-04";"Fressie Orange/C-power PET";50087;0;0;0;0;0
"2019-04-04";"Fressie Orange PET";243500;0;0;0;0;0
"2019-04-04";"Fressie Orange/Mango PET";78960;0;0;0;0;0
"2019-04-04";"Fressie Orange/Mango+C 1L";17508;0;0;0;0;0
"2019-04-05";"Fressie Orange 1 liter";513622;0;0;0;0;0
"2019-04-05";"Fressie Orange/Mango 1 liter";32455;0;0;0;0;0
"2019-04-05";"Fressie Orange/C-power PET";50087;0;0;0;0;0
"2019-04-05";"Fressie Orange PET";243500;0;0;0;0;0
"2019-04-05";"Fressie Orange/Mango PET";73200;0;0;0;0;0
"2019-04-05";"Fressie Orange/Mango+C 1L";163470;155842;0;280;0;0
"2019-04-08";"Fressie Orange 1 liter";513622;0;0;0;0;0
"2019-04-08";"Fressie Orange/Mango 1 liter";32455;0;0;0;0;0
"2019-04-08";"Fressie Orange/C-power PET";50087;0;0;0;0;0
"2019-04-08";"Fressie Orange PET";243500;0;0;0;0;0
"2019-04-08";"Fressie Orange/Mango PET";64560;0;0;0;0;0
"2019-04-08";"Fressie Orange/Mango+C 1L";163470;0;0;0;0;0
"2019-04-09";"Fressie Orange 1 liter";457222;0;0;0;0;0
"2019-04-09";"Fressie Orange/Mango 1 liter";27055;0;0;0;0;0
"2019-04-09";"Fressie Orange/C-power PET";50087;0;0;0;0;0
"2019-04-09";"Fressie Orange PET";139820;0;0;0;0;0
"2019-04-09";"Fressie Orange/Mango PET";64560;0;0;0;0;0
"2019-04-09";"Fressie Orange/Mango+C 1L";153870;0;0;0;0;0
"2019-04-10";"Fressie Orange 1 liter";435022;0;0;0;0;0
"2019-04-10";"Fressie Orange/Mango 1 liter";27055;0;0;0;0;0
"2019-04-10";"Fressie Orange/C-power PET";47207;0;0;0;0;0
"2019-04-10";"Fressie Orange PET";139820;0;0;0;0;0
"2019-04-10";"Fressie Orange/Mango PET";55920;0;0;0;0;0
"2019-04-10";"Fressie Orange/Mango+C 1L";153870;0;0;0;0;0
"2019-04-11";"Fressie Orange 1 liter";435022;0;0;0;0;0
"2019-04-11";"Fressie Orange/Mango 1 liter";27055;0;0;0;0;0
"2019-04-11";"Fressie Orange/C-power PET";44327;0;0;0;0;0
"2019-04-11";"Fressie Orange PET";96620;0;0;0;0;0
"2019-04-11";"Fressie Orange/Mango PET";55920;0;0;0;0;0
"2019-04-11";"Fressie Orange/Mango+C 1L";153870;0;0;0;0;0
"2019-04-12";"Fressie Orange 1 liter";401422;0;0;0;0;0
"2019-04-12";"Fressie Orange/Mango 1 liter";27055;0;0;0;0;0
"2019-04-12";"Fressie Orange/C-power PET";44327;0;0;0;0;0
"2019-04-12";"Fressie Orange PET";622889;527202;0;933;0;0
"2019-04-12";"Fressie Orange/Mango PET";55920;0;0;0;0;0
"2019-04-12";"Fressie Orange/Mango+C 1L";146070;0;0;0;0;0
"2019-04-15";"Fressie Orange 1 liter";963725;581183;0;280;0;0
"2019-04-15";"Fressie Orange/Mango 1 liter";22255;0;0;0;0;0
"2019-04-15";"Fressie Orange/C-power PET";44327;0;0;0;0;0
"2019-04-15";"Fressie Orange PET";582569;0;0;0;0;0
"2019-04-15";"Fressie Orange/Mango PET";55920;0;0;0;0;0
"2019-04-15";"Fressie Orange/Mango+C 1L";146070;0;0;0;0;0
"2019-04-16";"Fressie Orange 1 liter";963725;0;0;0;0;0
"2019-04-16";"Fressie Orange/Mango 1 liter";19855;0;0;0;0;0
"2019-04-16";"Fressie Orange/C-power PET";38567;0;0;0;0;0
"2019-04-16";"Fressie Orange PET";496169;0;0;0;0;0
"2019-04-16";"Fressie Orange/Mango PET";55920;0;0;0;0;0
"2019-04-16";"Fressie Orange/Mango+C 1L";138870;0;0;0;0;0
"2019-04-17";"Fressie Orange 1 liter";926525;0;0;0;0;0
"2019-04-17";"Fressie Orange/Mango 1 liter";27645;18507;0;280;10437;0
"2019-04-17";"Fressie Orange/C-power PET";56810;28079;0;933;8902;0
"2019-04-17";"Fressie Orange PET";496169;0;0;0;0;0
"2019-04-17";"Fressie Orange/Mango PET";55920;0;0;0;0;0
"2019-04-17";"Fressie Orange/Mango+C 1L";117870;0;0;0;0;0
"2019-04-18";"Fressie Orange 1 liter";908525;0;0;0;0;0
"2019-04-18";"Fressie Orange/Mango 1 liter";27645;0;0;0;0;0
"2019-04-18";"Fressie Orange/C-power PET";53930;0;0;0;0;0
"2019-04-18";"Fressie Orange PET";452969;0;0;0;0;0
"2019-04-18";"Fressie Orange/Mango PET";38640;0;0;0;0;0
"2019-04-18";"Fressie Orange/Mango+C 1L";117870;0;0;0;0;0
"2019-04-19";"Fressie 0range 1 liter";908525;0;0;0;0;0
"2019-04-19";"Fressie 0range/Mango 1 liter";27645;0;0;0;0;0
"2019-04-19";"Fressie 0range/C-power PET";53930;0;0;0;0;0
"2019-04-19";"Fressie 0range PET";452969;0;0;0;0;0
"2019-04-19";"Fressie 0range/Mango PET";24240;0;0;0;0;0
"2019-04-19";"Fressie 0range/Mango+C 1L";111270;0;0;0;0;0
"2019-04-22";"Fressie Orange 1 liter";856325;0;0;0;0;0
"2019-04-22";"Fressie Orange/Mango 1 liter";24045;0;0;0;0;0
"2019-04-22";"Fressie Orange/C-power PET";53930;0;0;0;0;0
"2019-04-22";"Fressie Orange PET";355049;0;0;0;0;0
"2019-04-22";"Fressie Orange/Mango PET";9840;0;0;0;0;0
"2019-04-22";"Fressie Orange/Mango+C 1L";92070;0;0;0;0;0
"2019-04-23";"Fressie Orange 1 liter";832925;0;0;0;0;0
"2019-04-23";"Fressie Orange/Mango 1 liter";24045;0;0;0;0;0
"2019-04-23";"Fressie Orange/C-power PET";51050;0;0;0;0;0
"2019-04-23";"Fressie Orange PET";355049;0;0;0;0;0
"2019-04-23";"Fressie Orange/Mango PET";121072;112165;0;933;0;0
"2019-04-23";"Fressie Orange/Mango+C 1L";92070;0;0;0;0;0
"2019-04-24";"Fressie Orange 1 liter";832925;0;0;0;0;0
"2019-04-24";"Fressie Orange/Mango 1 liter";24045;0;0;0;0;0
"2019-04-24";"Fressie Orange/C-power PET";51050;0;0;0;0;0
"2019-04-24";"Fressie Orange PET";317609;0;0;0;0;0
"2019-04-24";"Fressie Orange/Mango PET";121072;0;0;0;0;0
"2019-04-24";"Fressie Orange/Mango+C 1L";84270;0;0;0;0;0
"2019-04-25";"Fressie Orange 1 liter";832925;0;0;0;0;0
"2019-04-25";"Fressie Orange/Mango 1 liter";24045;0;0;0;0;0
"2019-04-25";"Fressie Orange/C-power PET";51050;0;0;0;0;0
"2019-04-25";"Fressie Orange PET";317609;0;0;0;0;0
"2019-04-25";"Fressie Orange/Mango PET";121072;0;0;0;0;0
"2019-04-25";"Fressie Orange/Mango+C 1L";223239;139249;0;280;0;0
"2019-04-26";"Fressie Orange 1 liter";782525;0;0;0;0;0
"2019-04-26";"Fressie Orange/Mango 1 liter";18645;0;0;0;0;0
"2019-04-26";"Fressie Orange/C-power PET";51050;0;0;0;0;0
"2019-04-26";"Fressie Orange PET";271529;0;0;0;0;0
"2019-04-26";"Fressie Orange/Mango PET";98032;0;0;0;0;0
"2019-04-26";"Fressie Orange/Mango+C 1L";216639;0;0;0;0;0
"2019-04-29";"Fressie Orange 1 liter";555103;0;0;0;201622;0
"2019-04-29";"Fressie Orange/Mango 1 liter";18645;0;0;0;0;0
"2019-04-29";"Fressie Orange/C-power PET";48170;0;0;0;0;0
"2019-04-29";"Fressie Orange PET";170729;0;0;0;0;0
